timestamp,close,volume,quote_asset_volume
2025-03-18,0.3675,485490153.0,177471062.3406
2025-03-19,0.3932,724186092.0,278397089.4074
2025-03-20,0.3835,459859540.0,177387627.1334
2025-03-21,0.3504,526184142.0,191865162.6578
2025-03-22,0.3553,372138797.0,132659690.9992
2025-03-23,0.3704,364642340.0,133319329.524
2025-03-24,0.4087,651106730.0,257015573.6622
2025-03-25,0.4242,694999291.0,290990909.7273
2025-03-26,0.409,678810870.0,285175400.082
2025-03-27,0.4294,638596753.0,274241677.0418
2025-03-28,0.3853,553100078.0,219042263.0771
2025-03-29,0.364,420961544.0,158048928.8608
2025-03-30,0.3696,424897389.0,156018507.711
2025-03-31,0.3436,677395638.0,239682134.7691
2025-04-01,0.369,635407749.0,228125068.8617
2025-04-02,0.3306,920259931.0,331634678.0399
2025-04-03,0.3144,962619396.0,305322967.3922
2025-04-04,0.3183,981137622.0,300263144.105
2025-04-05,0.3197,520973961.0,167876684.0732
2025-04-06,0.2761,840836341.0,244556409.854
2025-04-07,0.2922,1245867940.0,346422969.6179
2025-04-08,0.2753,722110060.0,211591587.8158
2025-04-09,0.3165,1121919251.0,328753360.3008
2025-04-10,0.3024,880149887.0,267278827.0741
2025-04-11,0.3153,613907980.0,193481960.2978
2025-04-12,0.3421,755109732.0,246400169.9799
2025-04-13,0.3075,725939811.0,236629645.7376
2025-04-14,0.2959,820720236.0,252599571.3516
2025-04-15,0.2737,807576526.0,233909870.0283
2025-04-16,0.2705,348057399.0,94669741.4765
