timestamp,close,volume,quote_asset_volume
2025-03-18,6.95028,13147747.5,91179932.653019
2025-03-19,6.87212,22148059.2,152353578.055143
2025-03-20,6.60718,20488968.8,139572304.304643
2025-03-21,6.18435,6532062.6,41968040.82096
2025-03-22,6.26949,5636039.7,35552957.813771
2025-03-23,6.44385,7995029.1,52589745.07342
2025-03-24,6.84175,8788213.7,58612870.57217
2025-03-25,6.82371,4712833.7,31814314.970047
2025-03-26,6.52901,7949405.9,52601734.617607
2025-03-27,6.47782,3664579.8,24022777.788726
2025-03-28,6.3081,4964599.4,31571154.100707
2025-03-29,6.19541,3421300.4,21362628.86309
2025-03-30,6.24864,3560255.9,22389688.274133
2025-03-31,6.21023,4250766.7,26478403.446182
2025-04-01,6.32602,4029273.9,25378442.304309
2025-04-02,6.27512,7213498.9,45305048.252124
2025-04-03,6.41497,7119827.5,45119897.202116
2025-04-04,6.27554,4825268.7,30516629.531042
2025-04-05,6.27886,3331595.1,20836786.381603
2025-04-06,5.73389,7798382.5,46831850.338212
2025-04-07,6.28071,15170817.1,92530750.72657
2025-04-08,6.21124,6920288.6,43325428.053108
2025-04-09,6.7958,12341620.3,78515686.47259
2025-04-10,6.41312,8195607.4,53817765.731533
2025-04-11,6.39484,4599352.3,29555600.492719
2025-04-12,6.25772,3940010.3,24988966.414176
2025-04-13,1.008,2096180425.5,1840221033.897734
2025-04-14,0.59539,2162299077.4,1464127965.420145
2025-04-15,0.79926,2128032583.8,1637488003.224963
2025-04-16,0.7807,526707288.2,405969522.399416
